Product Id,Product Name,Price,Link of the product,Color,Scraped Image Link
461617,Wells Leather Chair,$1899,https://www.crateandbarrel.com//wells-leather-chair/s461617,[],https://cb.scene7.com/is/image/Crate/WellsLthrChairStnSOSSF20_1x1/raw/210812090617/wells-leather-chair.jpg
377183,Wells Leather Chair,$1899,https://www.crateandbarrel.com//wells-leather-chair/s377183,[],https://cb.scene7.com/is/image/Crate/WellsLthrChairBlackSOSSF21/raw/210729113119/wells-leather-chair.jpg
682558,Notch Accent Chair,$1099,https://www.crateandbarrel.com//notch-accent-chair/s682558,[],https://cb.scene7.com/is/image/Crate/NotchChairStm3QSSF20_3D/raw/200803120600/notch-chair.jpg
538725,Gather Leather Chair and a Half,$2499,https://www.crateandbarrel.com//gather-leather-chair-and-a-half/s538725,[],https://cb.scene7.com/is/image/Crate/GatherLthrChrNHalfLynx3QSSS20/raw/200226151711/gather-leather-chair-and-a-half.jpg
538185,Gather Deep Chair,$1099,https://www.crateandbarrel.com//gather-deep-chair/s538185,[],https://cb.scene7.com/is/image/Crate/GatherChairIcnMtl3QS20_3D/raw/220902152339/gather-deep-chair.jpg
595518,Greer Fabric Wood Arm Recliner,$1599,https://www.crateandbarrel.com//greer-fabric-wood-arm-recliner/s595518,[],https://cb.scene7.com/is/image/Crate/GreerReclinerPearlSSS20_1x1/raw/200728130715/greer-fabric-wood-arm-recliner.jpg
349217,Valen Swivel Accent Chair,$1299,https://www.crateandbarrel.com//valen-swivel-accent-chair/s349217,[],https://cb.scene7.com/is/image/Crate/ValenAccentChairCvMetal3QSSS23/raw/221130112348/valen-swivel-accent-chair.jpg
271653,Valen Swivel Accent Chair,$1299,https://www.crateandbarrel.com//valen-swivel-accent-chair/s271653,[],https://cb.scene7.com/is/image/Crate/ValenAccentChairAlpIvry3QSSS23/raw/230124151339/valen-swivel-accent-chair.jpg
349276,Valen Swivel Accent Chair,$1299,https://www.crateandbarrel.com//valen-swivel-accent-chair/s349276,[],https://cb.scene7.com/is/image/Crate/ValenAccentChairAlpGrey3QSSS23/raw/230124151332/valen-swivel-accent-chair.jpg
349244,Valen Swivel Accent Chair,$1299,https://www.crateandbarrel.com//valen-swivel-accent-chair/s349244,[],https://cb.scene7.com/is/image/Crate/ValenAccentChairAlpOnyx3QSSS23/raw/230124151341/valen-swivel-accent-chair.jpg
349161,Valen Swivel Accent Chair,$1299,https://www.crateandbarrel.com//valen-swivel-accent-chair/s349161,[],https://cb.scene7.com/is/image/Crate/ValenAccentChairCvCreme3QSSS23/raw/230120140241/valen-swivel-accent-chair.jpg
538544,Gather Leather Chair,$2199,https://www.crateandbarrel.com//gather-leather-chair/s538544,[],https://cb.scene7.com/is/image/Crate/GatherLthChairLynx3QSSS20/raw/200226151652/gather-leather-chair.jpg
519678,Ever Slipcovered Chair by Leanne Ford,$1699,https://www.crateandbarrel.com//ever-slipcovered-chair-by-leanne-ford/s519678,[],https://cb.scene7.com/is/image/Crate/EverSlipcoveredChairWhite3QS20/raw/230928122422/ever-slipcovered-chair-by-leanne-ford.jpg
416021,Monahan Chair,$1899,https://www.crateandbarrel.com//monahan-chair/s416021,[],https://cb.scene7.com/is/image/Crate/MonahanChair3QSSF21_3D/raw/210629170609/monahan-chair.jpg
538296,Gather Deep Chair and a Half,$1149,https://www.crateandbarrel.com//gather-deep-chair-and-a-half/s538296,[],https://cb.scene7.com/is/image/Crate/GatherChairHalfIcnMtl3QS20_3D/raw/220902152344/gather-deep-chair-and-a-half.jpg
537859,Gather Accent Chair,$1888.25,https://www.crateandbarrel.com//gather-accent-chair/s537859,[],https://cb.scene7.com/is/image/Crate/item_662_56_2539_0/a/s9JyonuEG5OxnLH9FYNw/item_662_56_2539_0.jpg?
538031,Gather Chair and a Half,$1099,https://www.crateandbarrel.com//gather-chair-and-a-half/s538031,[],https://cb.scene7.com/is/image/Crate/GatherPTChairHlfMntChm3QS20_3D/raw/220902152339/gather-chair-and-a-half.jpg
331548,Wells Chair with Dark Brown Leg Finish,$999,https://www.crateandbarrel.com//wells-chair-with-dark-brown-leg-finish/s331548,[],https://cb.scene7.com/is/image/Crate/WellsFChairBQ3QSSF21_3D/raw/220823173357/wells-chair-with-dark-brown-leg-finish.jpg
295804,Lotus Chair and a Half,$1549,https://www.crateandbarrel.com//lotus-chair-and-a-half/s295804,[],https://cb.scene7.com/is/image/Crate/LotusPetiteChrHlfNordicSea3QS19/raw/230928122359/lotus-low-chair-and-a-half.jpg
539017,Gather Deep Leather Swivel Chair,$2299,https://www.crateandbarrel.com//gather-deep-leather-swivel-chair/s539017,[],https://cb.scene7.com/is/image/Crate/GatherLthrSwivelChrLynx3QSSS20/raw/200226151652/gather-leather-swivel-chair.jpg
470823,Ojai Upholstered Wood Frame Accent Chair,$799,https://www.crateandbarrel.com//ojai-upholstered-wood-frame-accent-chair/s470823,[],https://cb.scene7.com/is/image/Crate/OjaiUphWFAcntChrBDsk3QSSS22_3D/raw/220628145958/ojai-upholstered-wood-frame-accent-chair.jpg
365861,Rollins Natural Washed Camel Leather Button Tufted Chair,$2099,https://www.crateandbarrel.com//rollins-natural-washed-camel-leather-button-tufted-chair/s365861,[],https://cb.scene7.com/is/image/Crate/RollinsLeatherChairSOSSS20_1x1/raw/200512113811/rollins-leather-button-tufted-chair.jpg
244504,Lotus Deep Chair and a Half,$1599,https://www.crateandbarrel.com//lotus-deep-chair-and-a-half/s244504,[],https://cb.scene7.com/is/image/Crate/LotusChairAndHalfNordcFrost3QS19/raw/230928122353/lotus-low-chair-and-a-half.jpg
366541,Cosima Leather Channel Tufted Chair,$2399,https://www.crateandbarrel.com//cosima-leather-channel-tufted-chair/s366541,[],https://cb.scene7.com/is/image/Crate/CosimaLeatherChair3QS19/raw/230928122421/cosima-leather-channel-tufted-chair.jpg
402197,Fernie Accent Chair,$1299,https://www.crateandbarrel.com//fernie-accent-chair/s402197,[],https://cb.scene7.com/is/image/Crate/FernieChairCamel3QSSS23_3D/raw/230324160731/fernie-accent-chair.jpg
402270,Fernie Accent Chair,$1299,https://www.crateandbarrel.com//fernie-accent-chair/s402270,[],https://cb.scene7.com/is/image/Crate/FernieChairToast3QSSS23/raw/221202115313/fernie-accent-chair.jpg
402175,Fernie Accent Chair,$1299,https://www.crateandbarrel.com//fernie-accent-chair/s402175,[],https://cb.scene7.com/is/image/Crate/FernieChairTaupe3QSSS23_3D/raw/230324160732/fernie-accent-chair.jpg
402162,Fernie Accent Chair,$1299,https://www.crateandbarrel.com//fernie-accent-chair/s402162,[],https://cb.scene7.com/is/image/Crate/FernieChairMetal3QSSS23_3D/raw/230324160732/fernie-accent-chair.jpg
402183,Fernie Accent Chair,$1299,https://www.crateandbarrel.com//fernie-accent-chair/s402183,[],https://cb.scene7.com/is/image/Crate/FernieChairCream3QSSS23_3D/raw/230324160731/fernie-accent-chair.jpg
470025,Pelle Leather Reclining Chair,$1999,https://www.crateandbarrel.com//pelle-leather-reclining-chair/s470025,[],https://cb.scene7.com/is/image/Crate/PelleLthrRclnrBlack3QSSS22/raw/220429122319/pelle-leather-reclining-chair.jpg
470013,Pelle Leather Reclining Chair,$1999,https://www.crateandbarrel.com//pelle-leather-reclining-chair/s470013,[],https://cb.scene7.com/is/image/Crate/PelleLthrRclnrFern3QSSS22/raw/211026102351/pelle-leather-reclining-chair.jpg
470003,Pelle Leather Reclining Chair,$1999,https://www.crateandbarrel.com//pelle-leather-reclining-chair/s470003,[],https://cb.scene7.com/is/image/Crate/PelleLthrRclnrStone3QSSS22/raw/220429122326/pelle-leather-reclining-chair.jpg
469969,Pelle Leather Reclining Chair,$1999,https://www.crateandbarrel.com//pelle-leather-reclining-chair/s469969,[],https://cb.scene7.com/is/image/Crate/PelleLthrRclnrChar3QSSS22/raw/220429122326/pelle-leather-reclining-chair.jpg
469905,Domingo Leather Reclining Chair with Wood Frame,$1799,https://www.crateandbarrel.com//domingo-leather-reclining-chair-with-wood-frame/s469905,[],https://cb.scene7.com/is/image/Crate/DomingoLthrRclnrBlackSOSSS22/raw/220124170323/domingo-leather-reclining-chair-with-wood-frame.jpg
469925,Domingo Leather Reclining Chair with Wood Frame,$1799,https://www.crateandbarrel.com//domingo-leather-reclining-chair-with-wood-frame/s469925,[],https://cb.scene7.com/is/image/Crate/DomingoLthrRclnrFernSOSSS22/raw/220124170334/domingo-leather-reclining-chair-with-wood-frame.jpg
469898,Domingo Leather Reclining Chair with Wood Frame,$1799,https://www.crateandbarrel.com//domingo-leather-reclining-chair-with-wood-frame/s469898,[],https://cb.scene7.com/is/image/Crate/DomingoLthrRclnrStoneSOSSS22/raw/220124170323/domingo-leather-reclining-chair-with-wood-frame.jpg
538994,Gather Deep Leather Chair and a Half,$2599,https://www.crateandbarrel.com//gather-deep-leather-chair-and-a-half/s538994,[],https://cb.scene7.com/is/image/Crate/GatherLthrChrNHalfLynx3QSSS20/raw/200226151711/gather-leather-chair-and-a-half.jpg
595549,Greer Fabric Wood Arm Power Recliner,$2299,https://www.crateandbarrel.com//greer-fabric-power-recliner/s595549,[],https://cb.scene7.com/is/image/Crate/GreerPowerRclnrCream3QS16/raw/230928122359/greer-fabric-wood-arm-power-recliner.jpg
331493,Wells Chair with Dark Brown Leg Finish,$999,https://www.crateandbarrel.com//wells-chair-with-dark-brown-leg-finish/s331493,[],https://cb.scene7.com/is/image/Crate/WellsFChairBG3QSSF21_3D/raw/220823173356/wells-chair-with-dark-brown-leg-finish.jpg
656489,Cavett Channel Leather Walnut Wood Frame Chair,$1699,https://www.crateandbarrel.com//cavett-channel-leather-walnut-wood-frame-chair/s656489,[],https://cb.scene7.com/is/image/Crate/CavettLthrChannelChairSumSHF18_1x1/raw/210831154311/cavett-leather-channel-chair.jpg
477088,Lounge Deep Chair,$1596,https://www.crateandbarrel.com//lounge-deep-chair/s477088,[],https://cb.scene7.com/is/image/Crate/LoungeDpChairAN3QSSS23_3D/raw/230314093024/lounge-deep-chair.jpg
477832,Lounge Chair and a Half,$1649,https://www.crateandbarrel.com//lounge-chair-and-a-half/s477832,[],https://cb.scene7.com/is/image/Crate/LoungeChairNHalfAN3QSSS23_3D/raw/230314093033/lounge-chair-and-a-half.jpg
477735,Lounge 360 Swivel Chair,$1649,https://www.crateandbarrel.com//lounge-360-swivel-chair/s477735,[],https://cb.scene7.com/is/image/Crate/Lounge360SwvlChrAN3QSSS23_3D/raw/230314125940/lounge-360-swivel-chair.jpg
477078,Lounge Deep Chair and a Half,$1765,https://www.crateandbarrel.com//lounge-deep-chair-and-a-half/s477078,[],https://cb.scene7.com/is/image/Crate/LoungeDpChairNHalfAN3QSSS23_3D/raw/230314093020/lounge-deep-chair-and-a-half.jpg
476991,Lounge Deep 360 Swivel Chair,$1649,https://www.crateandbarrel.com//lounge-deep-360-swivel-chair/s476991,[],https://cb.scene7.com/is/image/Crate/LoungeDp360SwvlChrAN3QSSS23_3D/raw/230314093041/lounge-deep-360-swivel-chair.jpg
477023,Lounge Deep Right Arm Chair,$1549,https://www.crateandbarrel.com//lounge-deep-right-arm-chair/s477023,[],https://cb.scene7.com/is/image/Crate/LoungeDp360SwvlChrANSOSSS23_3D/raw/230314093023/lounge-deep-360-swivel-chair.jpg
642972,Lounge Deep Chair,$1199,https://www.crateandbarrel.com//lounge-deep-chair/s642972,[],https://cb.scene7.com/is/image/Crate/item_103_56_398_0/a/s9JyonuEG5OxnLH9FYNw/item_103_56_398_0.jpg?
237646,Lounge Deep Leather Swivel Chair,$2299,https://www.crateandbarrel.com//lounge-deep-leather-swivel-chair/s237646,[],https://cb.scene7.com/is/image/Crate/LoungIILthrSwvChrLvstSmkSSS20_1x1/raw/200601095744/lounge-ii-leather-swivel-chair.jpg
231436,Axis Chair and a Half,$1449,https://www.crateandbarrel.com//axis-chair-and-a-half/s231436,[],https://cb.scene7.com/is/image/Crate/AxisIIChrHlfDglsNickel3QF19/raw/230928122423/axis-chair-and-a-half.jpg
470071,Pelle Leather Accent Chair,$1899,https://www.crateandbarrel.com//pelle-leather-accent-chair/s470071,[],https://cb.scene7.com/is/image/Crate/PelleLthrAccentChrStone3QSSS22/raw/220428120509/pelle-leather-accent-chair.jpg
470091,Pelle Leather Accent Chair,$1899,https://www.crateandbarrel.com//pelle-leather-accent-chair/s470091,[],https://cb.scene7.com/is/image/Crate/PelleLthrAccentChrFern3QSSS22/raw/220428120509/pelle-leather-accent-chair.jpg
470068,Pelle Leather Accent Chair,$1899,https://www.crateandbarrel.com//pelle-leather-accent-chair/s470068,[],https://cb.scene7.com/is/image/Crate/PelleLthrAccentChrChar3QSSS22/raw/220428120514/pelle-leather-accent-chair.jpg
278786,Nora Tub Accent Chair,$999,https://www.crateandbarrel.com//nora-tub-accent-chair/s278786,[],https://cb.scene7.com/is/image/Crate/NoraTubChair3QSSF20/raw/201109174331/nora-tub-chair.jpg
420687,Momo Accent Chair,$999,https://www.crateandbarrel.com//momo-accent-chair/s420687,[],https://cb.scene7.com/is/image/Crate/MomoAccentChairCharcoalSOSSS23/raw/230627093307/momo-accent-chair.jpg
414229,Tillie Swivel Chair,$1299,https://www.crateandbarrel.com//tillie-swivel-chair/s414229,[],https://cb.scene7.com/is/image/Crate/TillieSwvlChairTGSOSSS23_3D/raw/230721110322/tillie-swivel-chair.jpg
420661,Momo Accent Chair,$999,https://www.crateandbarrel.com//momo-accent-chair/s420661,[],https://cb.scene7.com/is/image/Crate/MomoAccentChairCloudSOSSS23/raw/230627093303/momo-accent-chair.jpg
406598,Infiniti Swivel Accent Chair,$1199,https://www.crateandbarrel.com//infiniti-swivel-accent-chair/s406598,[],https://cb.scene7.com/is/image/Crate/InfinitiSwivelChairLk3QF19_3D/raw/230928123249/infiniti-swivel-chair.jpg
131133,Alex Bordeaux Velvet Accent Chair,$1399,https://www.crateandbarrel.com//alex-bordeaux-velvet-accent-chair/s131133,[],https://cb.scene7.com/is/image/Crate/AlexChairClasscVelvetBordo3QF18/raw/230928122354/alex-bordeaux-velvet-accent-chair.jpg
635929,Blake Light Brown Rattan Accent Chair with Fabric Cushion,$797.99,https://www.crateandbarrel.com//blake-grey-wash-chair-with-fabric-cushion/s635929,[],https://cb.scene7.com/is/image/Crate/BlakeChairSolanaCushSet3QSSF23/raw/230814130252/blake-light-brown-rattan-chair-with-fabric-cushion.jpg
410103,Wells Renew Vegan Leather Chair,$1799,https://www.crateandbarrel.com//wells-renew-vegan-leather-chair/s410103,[],https://cb.scene7.com/is/image/Crate/WellsVLChairShr3QSSF23_3D/raw/230713104017/wells-vegan-silicone-leather-chair.jpg
403358,Rivera Chair,$899,https://www.crateandbarrel.com//rivera-chair/s403358,[],https://cb.scene7.com/is/image/Crate/RiveraChairOliveSOSSF23/raw/230615145423/rivera-chair.jpg
413841,Wythe Oversized Leather Chair,$2299,https://www.crateandbarrel.com//wythe-oversized-leather-chair/s413841,[],https://cb.scene7.com/is/image/Crate/WytheLthChairFossilSOSSF23/raw/230612125511/wythe-leather-chair.jpg
502031,Williams Accent Chair by Leanne Ford,$1199,https://www.crateandbarrel.com//williams-accent-chair-by-leanne-ford/s502031,[],https://cb.scene7.com/is/image/Crate/WilliamsChairSHS20_1x1/raw/200129165013/williams-chair.jpg
460851,Alva Wingback Accent Chair,$1299,https://www.crateandbarrel.com//alva-wingback-accent-chair/s460851,[],https://cb.scene7.com/is/image/Crate/AlvaAccentChairOliveSOSSS23/raw/230615145427/alva-wingback-accent-chair.jpg
409965,Wells Renew Vegan Leather Chair,$1799,https://www.crateandbarrel.com//wells-renew-vegan-leather-chair/s409965,[],https://cb.scene7.com/is/image/Crate/WellsVLChairIrn3QSSF23_3D/raw/230713104026/wells-renew-vegan-leather-chair.jpg
403346,Rivera Chair,$899,https://www.crateandbarrel.com//rivera-chair/s403346,[],https://cb.scene7.com/is/image/Crate/RiveraChairFlaxSOSSF23/raw/230627110245/rivera-chair.jpg
403320,Rivera Chair,$899,https://www.crateandbarrel.com//rivera-chair/s403320,[],https://cb.scene7.com/is/image/Crate/RiveraChairCharcoalSOSSF23/raw/230615145409/rivera-chair.jpg
413935,Wythe Oversized Leather Chair,$2299,https://www.crateandbarrel.com//wythe-oversized-leather-chair/s413935,[],https://cb.scene7.com/is/image/Crate/WytheLthChairCigarSOSSF23/raw/230612125513/wythe-leather-chair.jpg
413794,Wythe Oversized Leather Chair,$2299,https://www.crateandbarrel.com//wythe-oversized-leather-chair/s413794,[],https://cb.scene7.com/is/image/Crate/WytheLthChairSmokeSOSSF23/raw/230612125511/wythe-leather-chair.jpg
413718,Wythe Oversized Leather Chair,$2299,https://www.crateandbarrel.com//wythe-oversized-leather-chair/s413718,[],https://cb.scene7.com/is/image/Crate/WytheLthChairOliviaSOSSF23/raw/230612125513/wythe-leather-chair.jpg
508351,Medoc Swivel Chair,$1199,https://www.crateandbarrel.com//medoc-swivel-chair/s508351,[],https://cb.scene7.com/is/image/Crate/MedocSwivelChairVlvCocoaSOSSF23/raw/230612125513/medoc-swivel-chair.jpg
429135,Bisou Accent Chair,$999,https://www.crateandbarrel.com//bisou-accent-chair/s429135,[],https://cb.scene7.com/is/image/Crate/BisouChairNoelleTaupeSOSSF23/raw/230626152345/bisou-accent-chair.jpg
470045,Pelle Leather Accent Chair,$1899,https://www.crateandbarrel.com//pelle-leather-accent-chair/s470045,[],https://cb.scene7.com/is/image/Crate/PelleLthrAccentChrIronSOSSS22/raw/220428120459/pelle-leather-accent-chair.jpg
460871,Alva Wingback Accent Chair,$1299,https://www.crateandbarrel.com//alva-wingback-accent-chair/s460871,[],https://cb.scene7.com/is/image/Crate/AlvaAccentChairCremeSOSSS23/raw/230615145429/alva-wingback-accent-chair.jpg
429268,Medoc Swivel Chair,$1199,https://www.crateandbarrel.com//medoc-swivel-chair/s429268,[],https://cb.scene7.com/is/image/Crate/MedocSwivelChairBclStoneSOSSF23/raw/230612125515/medoc-swivel-chair.jpg
429301,Cigar Accent Chair,$2199,https://www.crateandbarrel.com//cigar-accent-chair/s429301,[],https://cb.scene7.com/is/image/Crate/CigarChairSandstoneSOSSF23/raw/230612125514/cigar-accent-chair.jpg
469936,Pelle Leather Reclining Chair,$1999,https://www.crateandbarrel.com//pelle-leather-reclining-chair/s469936,[],https://cb.scene7.com/is/image/Crate/PelleLthrRclnrCynSOSSS22/raw/211026102345/pelle-leather-reclining-chair.jpg
460833,Alva Wingback Accent Chair,$1299,https://www.crateandbarrel.com//alva-wingback-accent-chair/s460833,[],https://cb.scene7.com/is/image/Crate/AlvaAccentChairHeatherSOSSS23/raw/230627131224/alva-wingback-accent-chair.jpg
508375,Medoc Swivel Chair,$1199,https://www.crateandbarrel.com//medoc-swivel-chair/s508375,[],https://cb.scene7.com/is/image/Crate/MedocSwivelChairVlvOliveSOSSF23/raw/230612125516/medoc-swivel-chair.jpg
509757,Ojai Upholstered Wood Frame Accent Chair,$799,https://www.crateandbarrel.com//ojai-upholstered-wood-frame-accent-chair/s509757,[],https://cb.scene7.com/is/image/Crate/OjaiUphWFAcntChrBOlvSOSSS22_3D/raw/220401162244/ojai-upholstered-wood-frame-accent-chair.jpg
429315,Cigar Accent Chair,$2199,https://www.crateandbarrel.com//cigar-accent-chair/s429315,[],https://cb.scene7.com/is/image/Crate/CigarChairOnyxSOSSF23/raw/230612125512/cigar-accent-chair.jpg
429117,Bisou Accent Chair,$999,https://www.crateandbarrel.com//bisou-accent-chair/s429117,[],https://cb.scene7.com/is/image/Crate/BisouChairNoelleOnyxSOSSF23/raw/230626152339/bisou-accent-chair.jpg
470866,Ojai Leather Wood Frame Accent Chair,$1499,https://www.crateandbarrel.com//ojai-leather-wood-frame-accent-chair/s470866,[],https://cb.scene7.com/is/image/Crate/OjaiLthrChairFern3QSSS22/raw/211111145426/ojai-leather-wood-frame-accent-chair.jpg
460817,Alva Leather Wingback Accent Chair,$1999,https://www.crateandbarrel.com//alva-leather-wingback-accent-chair/s460817,[],https://cb.scene7.com/is/image/Crate/AlvaLthrChairBlackSOSSF23/raw/230615145409/alva-leather-wingback-accent-chair.jpg
228729,Axis Leather Chair and a Half,$2399,https://www.crateandbarrel.com//axis-leather-chair-and-a-half/s228729,[],https://cb.scene7.com/is/image/Crate/AxisIILthrChairHalfLibCamelSSF23/raw/230807154018/axis-leather-chair-and-a-half.jpg
643055,Lounge Accent Chair,$1149,https://www.crateandbarrel.com//lounge-accent-chair/s643055,[],https://cb.scene7.com/is/image/Crate/item_236_56_398_0/a/s9JyonuEG5OxnLH9FYNw/item_236_56_398_0.jpg?
237771,Lounge Deep Leather Chair,$2199,https://www.crateandbarrel.com//lounge-deep-leather-chair/s237771,[],https://cb.scene7.com/is/image/Crate/LoungIILthr40CharLvstSmkSSS20_1x1/raw/200601095805/lounge-ii-leather-chair.jpg
230766,Axis Accent Chair,$1149,https://www.crateandbarrel.com//axis-accent-chair/s230766,[],https://cb.scene7.com/is/image/Crate/AxisIIChairDNSOSSF20_3D/raw/210716124004/axis-ii-chair.jpg
267441,Lounge Leather Chair,$2099,https://www.crateandbarrel.com//lounge-leather-chair/s267441,[],https://cb.scene7.com/is/image/Crate/LoungIILthr40CharLvstSmkSSS20_1x1/raw/200601095805/lounge-ii-leather-chair.jpg
268535,Lounge Deep 360 Swivel Chair,$1249,"https://www.crateandbarrel.com//lounge-deep-360-swivel-chair/s268535?oc=1,2487",[],https://cb.scene7.com/is/image/Crate/item_103_70_2487_0/raw/231203112756/item_103_70_2487_0.jpg
228400,"Axis Leather 40"" Chair",$2049,https://www.crateandbarrel.com//axis-leather-40-chair/s228400,[],https://cb.scene7.com/is/image/Crate/AxisIILthr40ChairLibCamelSSF23/raw/230613094648/axis-leather-40-chair.jpg
429122,Bisou Accent Chair,$999,https://www.crateandbarrel.com//bisou-accent-chair/s429122,[],https://cb.scene7.com/is/image/Crate/BisouChairNoelleJavaSOSSF23/raw/230626152338/bisou-accent-chair.jpg
268648,Lounge 360 Swivel Chair,$1199,https://www.crateandbarrel.com//lounge-360-swivel-chair/s268648,[],https://cb.scene7.com/is/image/Crate/Lounge360SwivelChrTS3QSSS23_3D/raw/221013150016/lounge-360-swivel-chair.jpg
228192,Axis Leather Chair,$2099,https://www.crateandbarrel.com//axis-leather-chair/s228192,[],https://cb.scene7.com/is/image/Crate/AxisIILthrChairrEspLibCamelSSF23/raw/230807154005/axis-leather-chair.jpg
237816,Lounge Deep Leather Chair and a Half,$2599,https://www.crateandbarrel.com//lounge-deep-leather-chair-and-a-half/s237816,[],https://cb.scene7.com/is/image/Crate/LoungIILthrCharp5LvstSmkSSS20_1x1/raw/200601095745/lounge-ii-leather-chair-and-a-half.jpg
267463,Lounge Leather Chair and a Half,$2499,https://www.crateandbarrel.com//lounge-leather-chair-and-a-half/s267463,[],https://cb.scene7.com/is/image/Crate/LoungIILthrCharp5LvstSmkSSS20_1x1/raw/200601095745/lounge-ii-leather-chair-and-a-half.jpg
230928,"Axis 40"" Chair",$1099,"https://www.crateandbarrel.com//axis-40-chair/s230928?oc=1,398_4,111",[],https://cb.scene7.com/is/image/Crate/item_13_69_240_117/a/s9JyonuEG5OxnLH9FYNw/item_13_69_240_117.jpg?
294053,Avondale Wood Leg Chair,$1299,https://www.crateandbarrel.com//avondale-wood-leg-chair/s294053,[],https://cb.scene7.com/is/image/Crate/AvondaleWLChairTP3QSSS21_3D/raw/210405115309/avondale-wood-leg-chair.jpg
326153,Pose Grey Wash Accent Chair,$999,https://www.crateandbarrel.com//pose-grey-wash-accent-chair/s326153,[],https://cb.scene7.com/is/image/Crate/item_777_56_2339_2427/a/s9JyonuEG5OxnLH9FYNw/item_777_56_2339_2427.jpg?
682307,Notch Swivel Chair,$1299,https://www.crateandbarrel.com//notch-swivel-chair/s682307,[],https://cb.scene7.com/is/image/Crate/NotchSwvlChrStm3QSSF20_3D/raw/200803120554/notch-swivel-chair.jpg
140558,Barrett II Track Arm Chair,$999,https://www.crateandbarrel.com//barrett-ii-track-arm-chair/s140558,[],https://cb.scene7.com/is/image/Crate/BarrettIIChairOC3QSSS22_3D/raw/230906160559/barrett-ii-track-arm-chair.jpg
420566,Tillie Throw Pillow,$64.95,https://www.crateandbarrel.com//tillie-throw-pillow/s420566,[],https://cb.scene7.com/is/image/Crate/TillieThrowPillowVOTPSSS23_3D/raw/230314155244/tillie-throw-pillow.jpg
365293,Taj White Woven Leather Strap Accent Chair,$749.99,https://www.crateandbarrel.com//taj-white-woven-leather-strap-accent-chair/s365293,[],https://cb.scene7.com/is/image/Crate/TajLeatherStrapWhiteChair3QSSS21/raw/210202122037/taj-white-woven-leather-strap-chair.jpg
242456,Verso Small Space White Fabric Accent Chair,$1249.99,https://www.crateandbarrel.com//verso-small-space-white-fabric-accent-chair/s242456,[],https://cb.scene7.com/is/image/Crate/VersoChair3QSSS22/raw/211209114625/verso-small-space-white-fabric-accent-chair.jpg
357554,Patty Armless Accent Chair by Leanne Ford,$499.97,https://www.crateandbarrel.com//patty-armless-accent-chair-by-leanne-ford/s357554,[],https://cb.scene7.com/is/image/Crate/PattyAccentChair3QSSF21/raw/210921095411/patty-armless-accent-chair-by-leanne-ford.jpg
669722,Cova Mid-Century Wing Chair,$1299,https://www.crateandbarrel.com//cova-mid-century-wing-chair/s669722,[],https://cb.scene7.com/is/image/Crate/CovaAccentChair3QSSF21/raw/210430134828/cova-mid-century-wing-chair.jpg
295359,Pacific Chair with Wood Legs,$1199,https://www.crateandbarrel.com//pacific-chair-with-wood-legs/s295359,[],https://cb.scene7.com/is/image/Crate/PacificChairBC3QSSS21_3D/raw/220824124641/pacific-chair-with-wood-legs.jpg
